,location,time,value
2397,ISL,2017-Q1,1.85243518113916
2398,ISL,2017-Q2,1.75447130132707
2399,ISL,2017-Q3,1.65089172956971
2400,ISL,2017-Q4,1.78464463069342
2401,ISL,2018-Q1,2.45731569840157
2402,ISL,2018-Q2,2.30353654999539
2403,ISL,2018-Q3,2.69745763243186
2404,ISL,2018-Q4,3.26622572091841
2405,ISL,2019-Q1,3.10294543299368
2406,ISL,2019-Q2,3.40863288036191
2407,ISL,2019-Q3,3.06227168785485
2408,ISL,2019-Q4,2.49236361846282
2409,ISL,2020-Q1,2.09792043850002
2410,ISL,2020-Q2,2.49532651619408
2411,ISL,2020-Q3,3.22402451823891
2412,ISL,2020-Q4,3.5606725790957
2413,ISL,2021-Q1,4.2420787644463
2414,ISL,2021-Q2,4.41060365511864
2415,ISL,2021-Q3,4.27391259430502
2416,ISL,2021-Q4,4.84200128314134
2417,ISL,2022-Q1,6.19336727087978
2418,ISL,2022-Q2,7.87740698836605
2419,ISL,2022-Q3,9.6513855766963
2420,ISL,2022-Q4,9.58615640871831
2421,ISL,2023-Q1,8.09181891741874
2422,ISL,2023-Q2,6.21995624916257
2423,ISL,2023-Q3,4.21455869815921
2424,ISL,2023-Q4,3.46668507271819
2425,JPN,1999-Q4,-1.01739415818833
2426,JPN,2000-Q1,-0.561791268349126
2427,JPN,2000-Q2,-0.525619617990608
2428,JPN,2000-Q3,-0.621442582885798
2429,JPN,2000-Q4,-0.454547213821997
2430,JPN,2001-Q1,-0.518470511989648
2431,JPN,2001-Q2,-0.779220779220749
2432,JPN,2001-Q3,-0.84552845528457
2433,JPN,2001-Q4,-1.07456854444807
2434,JPN,2002-Q1,-1.36807817589575
2435,JPN,2002-Q2,-0.883507853403165
2436,JPN,2002-Q3,-0.787143325680566
2437,JPN,2002-Q4,-0.52666227781438
2438,JPN,2003-Q1,-0.264200792602341
2439,JPN,2003-Q2,-0.231099372730321
2440,JPN,2003-Q3,-0.231404958677654
2441,JPN,2003-Q4,-0.330906684315023
2442,JPN,2004-Q1,-0.0993377483443798
2443,JPN,2004-Q2,-0.297816015883514
2444,JPN,2004-Q3,-0.165672630881424
2445,JPN,2004-Q4,0.498007968127524
2446,JPN,2005-Q1,-0.199136373525879
2447,JPN,2005-Q2,-0.364161786841571
2448,JPN,2005-Q3,-0.694738555962861
2449,JPN,2005-Q4,-0.989505571997024
2450,JPN,2006-Q1,-0.13231888852133
2451,JPN,2006-Q2,0.132714001327156
2452,JPN,2006-Q3,0.599201065246321
2453,JPN,2006-Q4,0.332336324360271
2454,JPN,2007-Q1,-0.0662471016892979
2455,JPN,2007-Q2,-0.0331345261762798
2456,JPN,2007-Q3,-0.13236267372598
2457,JPN,2007-Q4,0.529976813514394
2458,JPN,2008-Q1,0.928074245939687
2459,JPN,2008-Q2,1.35896586012592
2460,JPN,2008-Q3,2.18687872763419
2461,JPN,2008-Q4,1.05436573311368
2462,JPN,2009-Q1,-0.197044334975394
2463,JPN,2009-Q2,-1.04643557880969
2464,JPN,2009-Q3,-2.17250324254215
2465,JPN,2009-Q4,-2.02151940006523
2466,JPN,2010-Q1,-0.923189562674388
2467,JPN,2010-Q2,-0.671988924588356
2468,JPN,2010-Q3,-0.725611301119838
2469,JPN,2010-Q4,-0.15351211003043
2470,JPN,2011-Q1,-0.561009817671778
2471,JPN,2011-Q2,-0.386371619248307
2472,JPN,2011-Q3,0.0704970038773601
2473,JPN,2011-Q4,-0.316678395496103
2474,JPN,2012-Q1,0.352609308885775
2475,JPN,2012-Q2,0.141043723554329
2476,JPN,2012-Q3,-0.422684043677351
2477,JPN,2012-Q4,-0.211789622308512
2478,JPN,2013-Q1,-0.562192550948726
2479,JPN,2013-Q2,-0.246478873239466
2480,JPN,2013-Q3,0.884329678103974
2481,JPN,2013-Q4,1.3795542978422
2482,JPN,2014-Q1,1.48409893992929
2483,JPN,2014-Q2,3.60042357924461
2484,JPN,2014-Q3,3.3309957924264
2485,JPN,2014-Q4,2.54710397766925
2486,JPN,2015-Q1,2.36768802228415
2487,JPN,2015-Q2,0.5451448040886
2488,JPN,2015-Q3,0.135731252120804
2489,JPN,2015-Q4,0.170125893160966
2490,JPN,2016-Q1,0.0340136054421778
2491,JPN,2016-Q2,-0.304981362250115
2492,JPN,2016-Q3,-0.440528634361245
2493,JPN,2016-Q4,0.23777173913043
2494,JPN,2017-Q1,0.272016320979277
2495,JPN,2017-Q2,0.441876274643112
2496,JPN,2017-Q3,0.646698434309048
2497,JPN,2017-Q4,0.609962724500208
2498,JPN,2018-Q1,1.28857239742284
2499,JPN,2018-Q2,0.676818950930666
2500,JPN,2018-Q3,1.11599594183298
2501,JPN,2018-Q4,0.842034355001563
2502,JPN,2019-Q1,0.200870438567108
2503,JPN,2019-Q2,0.773109243697444
2504,JPN,2019-Q3,0.301003344481537
2505,JPN,2019-Q4,0.567802271209177
2506,JPN,2020-Q1,0.634814567323739
2507,JPN,2020-Q2,0.166777851901305
2508,JPN,2020-Q3,0.0333444481494167
2509,JPN,2020-Q4,-0.830288940551388
2510,JPN,2021-Q1,-0.498007968127492
2511,JPN,2021-Q2,-0.76590076590084
2512,JPN,2021-Q3,-0.23333333333335
2513,JPN,2021-Q4,0.502344273275287
2514,JPN,2022-Q1,0.867534200867557
2515,JPN,2022-Q2,2.44966442953023
2516,JPN,2022-Q3,2.83995990644836
2517,JPN,2022-Q4,3.18120626457852
2518,JPN,2023-Q1,2.76319950380414
2519,JPN,2023-Q2,2.10954409837859
2520,JPN,2023-Q3,1.63467500513749
2521,JPN,2023-Q4,1.39220659558243
2522,KOR,1999-Q4,1.27920195368198
2523,KOR,2000-Q1,1.9417903477882
2524,KOR,2000-Q2,1.60505524998701
2525,KOR,2000-Q3,2.92125978475278
2526,KOR,2000-Q4,2.56134843064203
2527,KOR,2001-Q1,3.70502517613695
2528,KOR,2001-Q2,5.06481461505199
2529,KOR,2001-Q3,4.14607376330332
2530,KOR,2001-Q4,3.36641070079485
2531,KOR,2002-Q1,2.52742210175881
2532,KOR,2002-Q2,2.69152820628275
2533,KOR,2002-Q3,2.44438799551426
2534,KOR,2002-Q4,3.38033730837844
2535,KOR,2003-Q1,4.08106406009257
2536,KOR,2003-Q2,3.30768191237735
2537,KOR,2003-Q3,3.11235133672251
2538,KOR,2003-Q4,3.56728585588344
2539,KOR,2004-Q1,3.27543507968907
2540,KOR,2004-Q2,3.40136521100108
2541,KOR,2004-Q3,4.31704046484016
2542,KOR,2004-Q4,3.36859236059956
2543,KOR,2005-Q1,3.29811702400524
2544,KOR,2005-Q2,2.98301220571677
2545,KOR,2005-Q3,2.28654365514432
2546,KOR,2005-Q4,2.46191591686284
2547,KOR,2006-Q1,2.14065917234027
2548,KOR,2006-Q2,2.21722010614725
2549,KOR,2006-Q3,2.49751113003442
2550,KOR,2006-Q4,2.11377482824588
2551,KOR,2007-Q1,2.05330819959705
2552,KOR,2007-Q2,2.41961984287548
2553,KOR,2007-Q3,2.27832083556936
2554,KOR,2007-Q4,3.37756727711208
2555,KOR,2008-Q1,3.81559657712814
2556,KOR,2008-Q2,4.82535087367746
2557,KOR,2008-Q3,5.56234845671257
2558,KOR,2008-Q4,4.48306510833666
2559,KOR,2009-Q1,3.88351455659224
2560,KOR,2009-Q2,2.78574443948366
2561,KOR,2009-Q3,1.99755556419224
2562,KOR,2009-Q4,2.39591872371274
2563,KOR,2010-Q1,2.93004179738888
2564,KOR,2010-Q2,2.70286248345449
2565,KOR,2010-Q3,2.907711040547
2566,KOR,2010-Q4,3.21312468499404
2567,KOR,2011-Q1,3.78015430196981
2568,KOR,2011-Q2,4.0351842564975
2569,KOR,2011-Q3,4.34246958816705
2570,KOR,2011-Q4,3.94375635662683
2571,KOR,2012-Q1,2.97571780515374
2572,KOR,2012-Q2,2.46695076465037
2573,KOR,2012-Q3,1.63546641768244
2574,KOR,2012-Q4,1.6907250787966
2575,KOR,2013-Q1,1.54741077007537
2576,KOR,2013-Q2,1.22560573613804
2577,KOR,2013-Q3,1.39078717776855
2578,KOR,2013-Q4,1.04454462348619
2579,KOR,2014-Q1,1.12348426803681
2580,KOR,2014-Q2,1.61420424155171
2581,KOR,2014-Q3,1.39491720998215
2582,KOR,2014-Q4,0.96829876000376
2583,KOR,2015-Q1,0.694005500470083
2584,KOR,2015-Q2,0.566173469934058
2585,KOR,2015-Q3,0.664314366757659
2586,KOR,2015-Q4,0.900646299560925
2587,KOR,2016-Q1,0.858969319082008
2588,KOR,2016-Q2,0.851519888387689
2589,KOR,2016-Q3,0.753559887702385
2590,KOR,2016-Q4,1.42091885012684
2591,KOR,2017-Q1,2.2024899429553
2592,KOR,2017-Q2,1.93436327361546
2593,KOR,2017-Q3,2.23457778564557
2594,KOR,2017-Q4,1.41164963368493
2595,KOR,2018-Q1,1.06893386609483
2596,KOR,2018-Q2,1.51584635258822
2597,KOR,2018-Q3,1.55570939463687
2598,KOR,2018-Q4,1.76074791240015
2599,KOR,2019-Q1,0.555127719536988
2600,KOR,2019-Q2,0.646591883995972
2601,KOR,2019-Q3,0.057695557059151
2602,KOR,2019-Q4,0.275923452523847
2603,KOR,2020-Q1,0.990337157057274
2604,KOR,2020-Q2,-0.0185840893258449
2605,KOR,2020-Q3,0.747980485954148
2606,KOR,2020-Q4,0.432772857573758
2607,KOR,2021-Q1,1.44675444355432
2608,KOR,2021-Q2,2.45052585449828
2609,KOR,2021-Q3,2.55597960442482
2610,KOR,2021-Q4,3.53531140334921
2611,KOR,2022-Q1,3.80562509892316
2612,KOR,2022-Q2,5.40318302889257
2613,KOR,2022-Q3,5.87873912680999
2614,KOR,2022-Q4,5.74230143600572
2615,KOR,2023-Q1,5.2920816244562
2616,KOR,2023-Q2,3.89776093167286
2617,KOR,2023-Q3,3.39220864699989
2618,KOR,2023-Q4,3.08495096899994
2619,MEX,1999-Q4,13.4530870265997
2620,MEX,2000-Q1,10.6292856069442
2621,MEX,2000-Q2,9.68399951878659
2622,MEX,2000-Q3,9.01036226578533
2623,MEX,2000-Q4,8.72963719485183
2624,MEX,2001-Q1,7.55699399533427
2625,MEX,2001-Q2,6.95853231183693
2626,MEX,2001-Q3,5.95492231789364
2627,MEX,2001-Q4,5.08927233486811
2628,MEX,2002-Q1,4.80973542826928
2629,MEX,2002-Q2,4.83312893033628
2630,MEX,2002-Q3,5.21297850514879
2631,MEX,2002-Q4,5.25586555035991
2632,MEX,2003-Q1,5.46131192803002
2633,MEX,2003-Q2,4.7955445817038
2634,MEX,2003-Q3,4.05291280300079
2635,MEX,2003-Q4,3.9185324126045
2636,MEX,2004-Q1,4.30391200390731
2637,MEX,2004-Q2,4.34513058727251
2638,MEX,2004-Q3,4.78355868600927
2639,MEX,2004-Q4,5.30433167676091
2640,MEX,2005-Q1,4.37227087326155
2641,MEX,2005-Q2,4.56803102685859
2642,MEX,2005-Q3,3.98089978116195
2643,MEX,2005-Q4,3.06176227952603
2644,MEX,2006-Q1,3.68598031626235
2645,MEX,2006-Q2,3.15507389605088
2646,MEX,2006-Q3,3.55232942402222
2647,MEX,2006-Q4,4.11906200904393
2648,MEX,2007-Q1,4.08639721392874
2649,MEX,2007-Q2,3.98595980511399
2650,MEX,2007-Q3,4.01145907111785
2651,MEX,2007-Q4,3.78815632191466
2652,MEX,2008-Q1,3.87006137019012
2653,MEX,2008-Q2,4.90609021950284
2654,MEX,2008-Q3,5.51037676257808
2655,MEX,2008-Q4,6.17809822021183
2656,MEX,2009-Q1,6.13428753942291
2657,MEX,2009-Q2,5.96535576912381
2658,MEX,2009-Q3,5.1687974291712
2659,MEX,2009-Q4,3.98133289226345
2660,MEX,2010-Q1,4.71756968402784
2661,MEX,2010-Q2,3.95494488954046
2662,MEX,2010-Q3,3.69001732464516
2663,MEX,2010-Q4,4.2756035784742
2664,MEX,2011-Q1,3.41863427781504
2665,MEX,2011-Q2,3.31372201779418
2666,MEX,2011-Q3,3.38549296221523
2667,MEX,2011-Q4,3.51012681773908
2668,MEX,2012-Q1,3.86413063781167
2669,MEX,2012-Q2,3.87544040250181
2670,MEX,2012-Q3,4.58801767198151
2671,MEX,2012-Q4,4.11306676008659
2672,MEX,2013-Q1,3.68239354508538
2673,MEX,2013-Q2,4.4746580944303
2674,MEX,2013-Q3,3.43119553280569
2675,MEX,2013-Q4,3.64539791620927
2676,MEX,2014-Q1,4.1754399939814
2677,MEX,2014-Q2,3.57214505586648
2678,MEX,2014-Q3,4.13940692655748
2679,MEX,2014-Q4,4.18693931537006
2680,MEX,2015-Q1,3.07025015745958
2681,MEX,2015-Q2,2.94491116591064
2682,MEX,2015-Q3,2.61285600341219
2683,MEX,2015-Q4,2.26753048877715
2684,MEX,2016-Q1,2.71852669232222
2685,MEX,2016-Q2,2.54672364591514
2686,MEX,2016-Q3,2.77383071878936
2687,MEX,2016-Q4,3.2419035868998
2688,MEX,2017-Q1,4.99476778036732
2689,MEX,2017-Q2,6.09901688919798
2690,MEX,2017-Q3,6.44968378251032
2691,MEX,2017-Q4,6.60152559914139
2692,MEX,2018-Q1,5.35450505646597
2693,MEX,2018-Q2,4.5352721064608
2694,MEX,2018-Q3,4.87909603234198
2695,MEX,2018-Q4,4.83768016685194
2696,MEX,2019-Q1,4.15948138233935
2697,MEX,2019-Q2,4.18692624309812
2698,MEX,2019-Q3,3.27605563918892
2699,MEX,2019-Q4,2.9502943085939
2700,MEX,2020-Q1,3.46936372422276
2701,MEX,2020-Q2,2.72146542438962
2702,MEX,2020-Q3,3.86232749356798
2703,MEX,2020-Q4,3.52966777390213
2704,MEX,2021-Q1,4.03417272607725
2705,MEX,2021-Q2,5.91172889281633
2706,MEX,2021-Q3,5.77260900654778
2707,MEX,2021-Q4,7.00364336638946
2708,MEX,2022-Q1,7.28987661399209
2709,MEX,2022-Q2,7.75024566214023
2710,MEX,2022-Q3,8.51107989137849
2711,MEX,2022-Q4,8.51141359437646
2712,MEX,2023-Q1,7.94635212795472
2713,MEX,2023-Q2,6.36270158735664
2714,MEX,2023-Q3,4.78112417562499
2715,MEX,2023-Q4,3.90537240031253
2716,NZL,1999-Q4,0.513112130498531
2717,NZL,2000-Q1,1.48229884893832
2718,NZL,2000-Q2,1.99426645965352
2719,NZL,2000-Q3,3.00094152262774
2720,NZL,2000-Q4,3.97443025667407
2721,NZL,2001-Q1,3.05653944017507
2722,NZL,2001-Q2,3.22278098030949
2723,NZL,2001-Q3,2.45263318843955
2724,NZL,2001-Q4,1.796380612781
2725,NZL,2002-Q1,2.59418093655373
2726,NZL,2002-Q2,2.74366423665195
2727,NZL,2002-Q3,2.66265744523104
2728,NZL,2002-Q4,2.7069639667042
2729,NZL,2003-Q1,2.55125987157609
2730,NZL,2003-Q2,1.44795458973491
2731,NZL,2003-Q3,1.45817963447119
2732,NZL,2003-Q4,1.56737247235055
2733,NZL,2004-Q1,1.5857465080235
2734,NZL,2004-Q2,2.33700064867587
2735,NZL,2004-Q3,2.50559694522594
2736,NZL,2004-Q4,2.72794803263766
2737,NZL,2005-Q1,2.83114142642599
2738,NZL,2005-Q2,2.81968428852779
2739,NZL,2005-Q3,3.290573883553
2740,NZL,2005-Q4,3.20157990855777
2741,NZL,2006-Q1,3.35158649107138
2742,NZL,2006-Q2,3.98291026580346
2743,NZL,2006-Q3,3.45864639738188
2744,NZL,2006-Q4,2.68022992042461
2745,NZL,2007-Q1,2.54671740326148
2746,NZL,2007-Q2,2.01790147142258
2747,NZL,2007-Q3,1.70455670700848
2748,NZL,2007-Q4,3.23579444943804
2749,NZL,2008-Q1,3.33560288008936
2750,NZL,2008-Q2,4.05668894180567
2751,NZL,2008-Q3,5.04265506050647
2752,NZL,2008-Q4,3.40433438692649
2753,NZL,2009-Q1,2.91866389240336
2754,NZL,2009-Q2,1.91322465998089
2755,NZL,2009-Q3,1.66481094846318
2756,NZL,2009-Q4,1.98360871224321
2757,NZL,2010-Q1,1.97607485302516
2758,NZL,2010-Q2,1.69090465198802
2759,NZL,2010-Q3,1.48533406966579
2760,NZL,2010-Q4,4.04065671554541
2761,NZL,2011-Q1,4.41260383370441
2762,NZL,2011-Q2,5.28714537839671
2763,NZL,2011-Q3,4.63140084355887
2764,NZL,2011-Q4,1.85408069258687
2765,NZL,2012-Q1,1.54697031046557
2766,NZL,2012-Q2,0.933998573788224
2767,NZL,2012-Q3,0.822365827693413
2768,NZL,2012-Q4,0.941325580169193
2769,NZL,2013-Q1,0.864019666337307
2770,NZL,2013-Q2,0.655157996513851
2771,NZL,2013-Q3,1.40176596801358
2772,NZL,2013-Q4,1.61497518529876
2773,NZL,2014-Q1,1.53543984672351
2774,NZL,2014-Q2,1.60548300233879
2775,NZL,2014-Q3,1.02536993240203
2776,NZL,2014-Q4,0.751069401375602
2777,NZL,2015-Q1,0.247088458307669
2778,NZL,2015-Q2,0.427840033871765
2779,NZL,2015-Q3,0.43416913278012
2780,NZL,2015-Q4,0.0621221669960871
2781,NZL,2016-Q1,0.416932108108479
2782,NZL,2016-Q2,0.427303486486532
2783,NZL,2016-Q3,0.42543665834508
2784,NZL,2016-Q4,1.31515962323597
2785,NZL,2017-Q1,2.16070886838649
2786,NZL,2017-Q2,1.75509965978821
2787,NZL,2017-Q3,1.92492880140288
2788,NZL,2017-Q4,1.56585047985608
2789,NZL,2018-Q1,1.09117858011037
2790,NZL,2018-Q2,1.53096322353052
2791,NZL,2018-Q3,1.90381505930691
2792,NZL,2018-Q4,1.86465825281048
2793,NZL,2019-Q1,1.47936399390732
2794,NZL,2019-Q2,1.71138499447539
2795,NZL,2019-Q3,1.45941926654372
2796,NZL,2019-Q4,1.82684732369951
2797,NZL,2020-Q1,2.54270924813552
2798,NZL,2020-Q2,1.47445922405661
2799,NZL,2020-Q3,1.42667439109651
2800,NZL,2020-Q4,1.42416806107783
2801,NZL,2021-Q1,1.52478516654073
2802,NZL,2021-Q2,3.35289400316935
2803,NZL,2021-Q3,4.92826422814019
2804,NZL,2021-Q4,5.94376916008502
2805,NZL,2022-Q1,6.92759241804921
2806,NZL,2022-Q2,7.30795025359044
2807,NZL,2022-Q3,7.23006184988311
2808,NZL,2022-Q4,7.55400585149722
2809,NZL,2023-Q1,6.73661252461425
2810,NZL,2023-Q2,5.82621243349534
2811,NZL,2023-Q3,4.80687406156458
2812,NZL,2023-Q4,3.64810294859616
2813,NOR,1999-Q4,2.6802218114603
2814,NOR,2000-Q1,2.80459770114944
2815,NOR,2000-Q2,2.87802649611699
2816,NOR,2000-Q3,3.45768880800728
2817,NOR,2000-Q4,3.06030603060307
2818,NOR,2001-Q1,3.48837209302324
2819,NOR,2001-Q2,3.99644760213142
2820,NOR,2001-Q3,2.63852242744063
2821,NOR,2001-Q4,2.00873362445409
2822,NOR,2002-Q1,1.08038029386344
2823,NOR,2002-Q2,0.469684030742957
2824,NOR,2002-Q3,1.45672664952871
2825,NOR,2002-Q4,2.18321917808218
2826,NOR,2003-Q1,4.61735784523302
2827,NOR,2003-Q2,2.25244368890776
2828,NOR,2003-Q3,1.81587837837838
2829,NOR,2003-Q4,1.1311269375786
2830,NOR,2004-Q1,-1.34859011033917
2831,NOR,2004-Q2,0.914380714879457
2832,NOR,2004-Q3,1.16134384072999
2833,NOR,2004-Q4,1.15990057995028
2834,NOR,2005-Q1,1.11847555923779
2835,NOR,2005-Q2,1.52388797364087
2836,NOR,2005-Q3,1.68101681016809
2837,NOR,2005-Q4,1.76085176085174
2838,NOR,2006-Q1,2.33510856206473
2839,NOR,2006-Q2,2.43407707910752
2840,NOR,2006-Q3,2.21774193548388
2841,NOR,2006-Q4,2.45472837022135
2842,NOR,2007-Q1,1.00080064051238
2843,NOR,2007-Q2,0.316831683168297
2844,NOR,2007-Q3,0.157790927021745
2845,NOR,2007-Q4,1.41398271798899
2846,NOR,2008-Q1,3.48791121680539
2847,NOR,2008-Q2,3.15831030398739
2848,NOR,2008-Q3,4.76565576998815
2849,NOR,2008-Q4,3.67931835786211
2850,NOR,2009-Q1,2.3745691306013
2851,NOR,2009-Q2,3.09988518943742
2852,NOR,2009-Q3,1.76691729323303
2853,NOR,2009-Q4,1.45685468808368
2854,NOR,2010-Q1,2.91806958473624
2855,NOR,2010-Q2,2.5612472160356
2856,NOR,2010-Q3,1.92094569634285
2857,NOR,2010-Q4,2.28276877761417
2858,NOR,2011-Q1,1.3813158851327
2859,NOR,2011-Q2,1.41150922909884
2860,NOR,2011-Q3,1.48604566872057
2861,NOR,2011-Q4,0.86393088552913
2862,NOR,2012-Q1,0.860523485120101
2863,NOR,2012-Q2,0.392576730906484
2864,NOR,2012-Q3,0.321428571428565
2865,NOR,2012-Q4,1.1420413990007
2866,NOR,2013-Q1,1.27977248489159
2867,NOR,2013-Q2,1.95520796302881
2868,NOR,2013-Q3,2.9191883232467
2869,NOR,2013-Q4,2.2935779816514
2870,NOR,2014-Q1,2.2113022113022
2871,NOR,2014-Q2,1.95258019525801
2872,NOR,2014-Q3,2.07540643375994
2873,NOR,2014-Q4,2.0351845463953
2874,NOR,2015-Q1,2.02609890109889
2875,NOR,2015-Q2,2.29138166894663
2876,NOR,2015-Q3,1.86377499152831
2877,NOR,2015-Q4,2.50169033130496
2878,NOR,2016-Q1,3.19757657354427
2879,NOR,2016-Q2,3.51053159478437
2880,NOR,2016-Q3,3.95874916832998
2881,NOR,2016-Q4,3.56200527704483
2882,NOR,2017-Q1,2.57664709719508
2883,NOR,2017-Q2,2.13178294573642
2884,NOR,2017-Q3,1.47200000000004
2885,NOR,2017-Q4,1.33757961783438
2886,NOR,2018-Q1,2.09856915739265
2887,NOR,2018-Q2,2.3719165085389
2888,NOR,2018-Q3,3.15357931251969
2889,NOR,2018-Q4,3.26838466373352
2890,NOR,2019-Q1,3.05200872002491
2891,NOR,2019-Q2,2.53320976212543
2892,NOR,2019-Q3,1.58972791195351
2893,NOR,2019-Q4,1.55203895313448
2894,NOR,2020-Q1,1.23904502870961
2895,NOR,2020-Q2,1.17505272672489
2896,NOR,2020-Q3,1.50466445982541
2897,NOR,2020-Q4,1.28858255918485
2898,NOR,2021-Q1,2.98507462686568
2899,NOR,2021-Q2,2.79928528886242
2900,NOR,2021-Q3,3.49836940409138
2901,NOR,2021-Q4,4.6449704142013
2902,NOR,2022-Q1,3.79710144927537
2903,NOR,2022-Q2,5.88064889918891
2904,NOR,2022-Q3,6.6743053566313
2905,NOR,2022-Q4,6.49268942733157
2906,NOR,2023-Q1,6.15929473970784
2907,NOR,2023-Q2,4.89821133280492
2908,NOR,2023-Q3,3.78362170552583
2909,NOR,2023-Q4,3.40974634232006
2910,POL,1999-Q4,8.98342917036099
2911,POL,2000-Q1,10.2218729977663
2912,POL,2000-Q2,9.9895537600132
2913,POL,2000-Q3,10.4261630054431
2914,POL,2000-Q4,9.0040088328457
2915,POL,2001-Q1,6.81655181071667
2916,POL,2001-Q2,6.56911958407082
2917,POL,2001-Q3,4.73284474580362
2918,POL,2001-Q4,3.63406837145573
2919,POL,2002-Q1,3.68314404812787
2920,POL,2002-Q2,2.09409336784774
2921,POL,2002-Q3,1.10706918639961
2922,POL,2002-Q4,0.789000785723904
2923,POL,2003-Q1,0.439213638426259
2924,POL,2003-Q2,0.34127512417931
2925,POL,2003-Q3,0.659365021507928
2926,POL,2003-Q4,1.29045179823081
2927,POL,2004-Q1,1.69646545930253
2928,POL,2004-Q2,3.26725808878114
2929,POL,2004-Q3,4.32410619714091
2930,POL,2004-Q4,4.23099332690506
2931,POL,2005-Q1,3.81728858025815
2932,POL,2005-Q2,2.29152891121501
2933,POL,2005-Q3,1.47413123216693
2934,POL,2005-Q4,1.20597805103226
2935,POL,2006-Q1,0.984627110091512
2936,POL,2006-Q2,1.18025459385908
2937,POL,2006-Q3,1.63821401580918
2938,POL,2006-Q4,1.33328743083513
2939,POL,2007-Q1,1.98282380762356
2940,POL,2007-Q2,2.35578455689442
2941,POL,2007-Q3,1.96504419428564
2942,POL,2007-Q4,3.52387621194474
2943,POL,2008-Q1,4.13582635172039
2944,POL,2008-Q2,4.20230801586501
2945,POL,2008-Q3,4.6177340427668
2946,POL,2008-Q4,3.71109800460001
2947,POL,2009-Q1,3.39558164224326
2948,POL,2009-Q2,4.03701722291498
2949,POL,2009-Q3,4.04906457036297
2950,POL,2009-Q4,3.69613742449336
2951,POL,2010-Q1,3.14976882617317
2952,POL,2010-Q2,2.19111668024488
2953,POL,2010-Q3,2.09442370362918
2954,POL,2010-Q4,2.89572305103709
2955,POL,2011-Q1,3.94454990248101
2956,POL,2011-Q2,4.53911087897022
2957,POL,2011-Q3,4.12026566157189
2958,POL,2011-Q4,4.35108143898972
2959,POL,2012-Q1,4.06680826257097
2960,POL,2012-Q2,3.90286211031218
2961,POL,2012-Q3,3.64395571984776
2962,POL,2012-Q4,2.6491940528559
2963,POL,2013-Q1,1.41897026051818
2964,POL,2013-Q2,0.702748526699822
2965,POL,2013-Q3,1.12499020615714
2966,POL,2013-Q4,0.726251421157657
2967,POL,2014-Q1,0.837236248187474
2968,POL,2014-Q2,0.369403906260296
2969,POL,2014-Q3,-0.299698023689331
2970,POL,2014-Q4,-0.683831041365608
2971,POL,2015-Q1,-1.17050084329757
2972,POL,2015-Q2,-0.75764474398419
2973,POL,2015-Q3,-0.74229935878227
2974,POL,2015-Q4,-0.824833312572738
2975,POL,2016-Q1,-1.02826821060756
2976,POL,2016-Q2,-1.04481117678223
2977,POL,2016-Q3,-0.8005383503735
2978,POL,2016-Q4,0.218612476988563
2979,POL,2017-Q1,1.99449197558302
2980,POL,2017-Q2,1.85855340876808
2981,POL,2017-Q3,2.03553079279893
2982,POL,2017-Q4,2.41262508580339
2983,POL,2018-Q1,1.69000191947853
2984,POL,2018-Q2,1.89209071571982
2985,POL,2018-Q3,2.04608224798823
2986,POL,2018-Q4,1.62528900383558
2987,POL,2019-Q1,1.1640942766304
2988,POL,2019-Q2,2.27599294484549
2989,POL,2019-Q3,2.62956148286494
2990,POL,2019-Q4,2.83025256334168
2991,POL,2020-Q1,4.54650058289908
2992,POL,2020-Q2,3.08699346130262
2993,POL,2020-Q3,3.01393404550944
2994,POL,2020-Q4,2.87605462832234
2995,POL,2021-Q1,2.80687763052515
2996,POL,2021-Q2,4.23343147194366
2997,POL,2021-Q3,5.3222914329157
2998,POL,2021-Q4,7.82074426915497
2999,POL,2022-Q1,9.66725717723102
3000,POL,2022-Q2,13.8706000731928
3001,POL,2022-Q3,16.4437670661808
3002,POL,2022-Q4,16.4724235554367
3003,POL,2023-Q1,14.8904240131855
3004,POL,2023-Q2,11.1012399316696
3005,POL,2023-Q3,8.12908917175002
3006,POL,2023-Q4,9.38884555044999
3007,SWE,1999-Q4,1.05730802344204
3008,SWE,2000-Q1,0.813878411848639
3009,SWE,2000-Q2,0.82579255526018
3010,SWE,2000-Q3,0.869699228774828
3011,SWE,2000-Q4,1.0859984209411
3012,SWE,2001-Q1,1.515052307357
3013,SWE,2001-Q2,2.70775125941572
3014,SWE,2001-Q3,2.86642346749753
3015,SWE,2001-Q4,2.53067093629189
3016,SWE,2002-Q1,2.66120806156973
3017,SWE,2002-Q2,1.99087802007639
3018,SWE,2002-Q3,1.85186219150378
3019,SWE,2002-Q4,2.13818957452493
3020,SWE,2003-Q1,2.98012945453686
3021,SWE,2003-Q2,1.88595599562868
3022,SWE,2003-Q3,1.58279013877511
3023,SWE,2003-Q4,1.26754131358684
3024,SWE,2004-Q1,0.0570393418376669
3025,SWE,2004-Q2,0.440247155592013
3026,SWE,2004-Q3,0.549705182276935
3027,SWE,2004-Q4,0.448662095250402
3028,SWE,2005-Q1,0.29242448219568
3029,SWE,2005-Q2,0.329099652406399
3030,SWE,2005-Q3,0.501255711252617
3031,SWE,2005-Q4,0.689245265185696
3032,SWE,2006-Q1,0.824811011097243
3033,SWE,2006-Q2,1.54109566506302
